 Water and Sugar fluxes in Fruit
     Time           Ux        Up           Tf           Us           Ur
  606.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  607.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  608.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  609.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  610.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  611.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  612.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  613.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  614.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  615.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  616.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  617.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  618.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  619.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  620.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  621.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  622.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  623.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  624.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  625.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  626.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  627.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  628.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  629.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  630.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  631.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  632.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  633.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  634.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  635.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  636.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  637.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  638.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  639.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  640.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  641.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  642.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  643.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  644.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  645.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  646.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  647.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  648.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  649.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  650.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  651.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  652.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  653.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  654.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  655.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  656.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  657.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  658.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  659.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  660.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  661.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  662.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  663.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  664.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  665.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  666.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  667.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  668.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  669.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  670.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  671.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  672.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  673.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  674.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  675.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  676.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  677.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  678.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  679.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  680.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  681.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  682.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  683.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  684.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  685.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  686.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  687.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  688.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  689.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  690.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  691.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  692.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  693.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  694.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  695.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  696.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  697.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  698.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  699.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  700.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  701.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  702.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  703.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  704.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  705.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  706.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  707.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  708.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  709.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  710.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  711.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  712.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  713.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  714.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  715.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  716.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  717.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  718.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  719.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  720.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  721.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  722.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  723.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  724.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  725.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  726.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  727.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  728.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  729.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  730.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  731.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  732.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  733.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  734.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  735.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  736.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  737.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  738.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  739.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  740.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  741.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  742.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  743.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  744.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  745.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  746.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  747.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  748.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  749.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  750.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  751.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  752.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  753.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  754.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  755.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  756.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  757.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  758.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  759.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  760.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  761.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  762.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  763.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  764.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  765.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  766.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  767.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  768.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  769.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  770.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  771.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  772.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  773.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  774.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  775.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  776.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  777.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  778.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  779.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  780.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  781.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  782.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  783.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  784.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  785.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  786.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  787.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  788.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  789.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  790.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  791.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  792.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  793.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  794.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  795.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  796.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  797.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  798.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  799.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  800.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  801.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  802.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  803.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  804.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  805.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  806.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  807.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  808.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  809.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  810.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  811.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  812.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  813.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  814.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  815.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  816.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  817.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  818.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  819.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  820.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  821.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  822.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  823.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  824.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  825.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  826.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  827.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  828.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  829.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  830.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  831.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  832.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  833.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  834.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  835.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  836.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  837.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  838.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  839.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  840.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  841.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  842.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  843.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  844.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  845.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  846.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  847.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  848.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  849.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  850.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  851.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  852.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  853.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  854.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  855.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  856.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  857.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  858.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  859.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  860.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  861.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  862.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  863.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  864.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  865.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  866.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  867.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  868.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  869.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  870.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  871.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  872.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  873.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  874.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  875.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  876.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  877.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  878.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  879.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  880.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  881.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  882.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  883.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  884.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  885.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  886.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  887.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  888.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  889.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  890.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  891.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  892.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  893.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  894.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  895.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  896.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  897.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  898.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  899.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  900.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  901.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  902.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  903.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  904.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  905.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  906.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  907.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  908.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
